Num Warps,Seed,Generation Time,Width,Height,Num Breaches,Num Portals,Density,Exploration,Map Linearity,Path Redundancy,Proximity to Danger,Average Room Size,Room Count
2,483626260,2.534391403198242,16,14,2,1,0.8,0.21481481481481482,0.6494897959183674,0.8333333333333334,0.037037037037037035,0.2777777777777778,0.18
2,2042081121,8.890941858291626,16,16,2,1,0.8421052631578947,0.16296296296296298,0.6065217391304348,0.9,0.06666666666666667,0.2,0.2631578947368421
2,1036820983,9.306373834609985,16,16,2,1,0.8421052631578947,0.2236842105263158,0.4877777777777778,0.8421052631578947,0.07017543859649122,0.3157894736842105,0.16666666666666666
2,1463802297,6.103609561920166,16,16,2,1,0.8421052631578947,0.13647642679900746,0.5704022988505748,0.8387096774193549,0.04516129032258064,0.1935483870967742,0.2719298245614035
2,1524419281,10.163994550704956,16,16,2,1,0.8421052631578947,0.18181818181818182,0.555047619047619,0.8461538461538461,0.038461538461538464,0.23076923076923078,0.22807017543859648
2,292401956,5.349153280258179,17,14,2,1,0.7818181818181819,0.2318840579710145,0.6579365079365079,0.8518518518518519,0.07407407407407407,0.19907407407407407,0.24545454545454545
2,1565509196,7.541358470916748,17,16,2,1,0.8253968253968254,0.08898776418242492,0.580815544608648,0.9354838709677419,0.028225806451612902,0.10483870967741936,0.49206349206349204
2,496454670,4.356809616088867,16,14,2,1,0.8,0.19318181818181818,0.641025641025641,0.6875,0.125,0.3125,0.16
2,1835196436,5.956246614456177,18,14,2,1,0.775,0.28846153846153844,0.5474358974358974,0.8125,0.14583333333333334,0.36328125,0.13333333333333333
2,1689770739,4.094854831695557,16,16,2,1,0.8421052631578947,0.175,0.6338095238095238,0.8,0.075,0.3,0.17543859649122806
2,1205040247,19.641064405441284,17,16,2,1,0.8253968253968254,0.12335692618806876,0.5829166666666666,0.9347826086956522,0.036231884057971016,0.14130434782608695,0.36507936507936506
2,476696892,5.299345016479492,18,14,2,1,0.775,0.12560386473429952,0.5993551587301588,0.8518518518518519,0.07407407407407407,0.2152777777777778,0.225
2,295447900,7.580211877822876,18,16,2,1,0.8115942028985508,0.2126642771804062,0.5722222222222222,0.8709677419354839,0.056451612903225805,0.22580645161290322,0.2246376811594203
2,1265663942,11.675893068313599,18,16,2,1,0.8115942028985508,0.1442125237191651,0.592032967032967,0.9117647058823529,0.058823529411764705,0.20588235294117646,0.2463768115942029
2,14919892,5.957308530807495,16,14,2,1,0.8,0.19251336898395724,0.6333333333333333,0.6470588235294118,0.06862745098039216,0.29411764705882354,0.17
2,1306498375,6.158682346343994,18,14,2,1,0.775,0.15636363636363637,0.6659090909090909,0.88,0.10666666666666667,0.2325,0.20833333333333334
2,1163205387,4.582947015762329,16,14,2,1,0.8,0.13125,0.5714912280701755,0.8,0.075,0.25,0.2
2,479649556,3.994455337524414,16,14,2,1,0.8,0.26153846153846155,0.5666666666666667,0.7692307692307693,0.15384615384615385,0.38461538461538464,0.13
2,1586648341,4.117925643920898,17,14,2,1,0.7818181818181819,0.1450980392156863,0.6144444444444443,0.8823529411764706,0.051470588235294115,0.15808823529411764,0.3090909090909091
2,1122787211,5.464233160018921,16,16,2,1,0.8421052631578947,0.12626262626262627,0.512037037037037,0.8181818181818182,0.07954545454545454,0.2727272727272727,0.19298245614035087
2,1189154248,6.816634893417358,17,14,2,1,0.7818181818181819,0.17763157894736842,0.6243589743589744,0.8421052631578947,0.07017543859649122,0.28289473684210525,0.17272727272727273
2,76761332,20.858094692230225,17,16,2,1,0.8253968253968254,0.16161616161616163,0.5596726190476191,0.9166666666666666,0.07407407407407407,0.18055555555555555,0.2857142857142857
2,1172842974,23.732874631881714,18,16,2,1,0.8115942028985508,0.14351851851851852,0.5589285714285713,0.84375,0.10625,0.21875,0.2318840579710145
2,910946022,5.4852752685546875,16,16,2,1,0.8421052631578947,0.15142857142857144,0.6020833333333334,0.8928571428571429,0.05952380952380952,0.21428571428571427,0.24561403508771928
2,14118251,4.952364683151245,16,14,2,1,0.8,0.1388888888888889,0.5750000000000001,0.875,0.125,0.20833333333333334,0.24
2,1776284604,16.146349906921387,18,16,2,1,0.8115942028985508,0.11994609164420486,0.6252178649237471,0.9464285714285714,0.047619047619047616,0.125,0.4057971014492754
2,848886287,18.65823793411255,18,16,2,1,0.8115942028985508,0.15931372549019607,0.6637939958592132,0.9411764705882353,0.013071895424836602,0.13725490196078433,0.3695652173913043
